-5.28897325915902,4.14973666172224,6.9856464019956,0.891788931342114,0.865852319838565,-1.04325530072086
-5.20877535228343,4.48844422266749,7.05784121540265,0.925609498034814,0.808968680422537,-0.93268577864125
-5.24416788202029,4.75207168708601,7.82466907503635,0.895141612552548,0.753131218199531,-0.827483674922093
-5.33626028030666,4.72701784307418,8.86236327150833,0.792788360843292,0.698747138886213,-0.742833757896097
-5.42046385819976,4.37182194915745,9.92708771621414,0.637745731573553,0.646055130581998,-0.666425823283457
-5.37054226220059,3.50829706966381,10.6957409730225,0.441091014744789,0.59575262180359,-0.577240633951483
-5.19989084100607,2.34421901063852,11.2694403848346,0.258058892656358,0.543537028759648,-0.431918474611133
-4.99934269420322,1.12371336748199,11.8270623164872,0.0932153007237337,0.487029610882138,-0.238986041981164
-4.87005678164907,0.0641416229356454,12.6469928940952,-0.0282166938288163,0.413793531414898,0.02641972418119
-4.84998857930977,-0.803271151089211,13.6333353180914,-0.15427956823089,0.331174239119558,0.280203109178436
-4.88946434770073,-1.74004638954003,14.6236743729416,-0.299041099136008,0.245345339870324,0.487260920756775
-4.93697888686031,-2.94925825349361,15.3469165564632,-0.496531207424107,0.168242826682698,0.563997823505158
-4.94817267455113,-4.34276328907058,15.6955514543055,-0.683214765048942,0.107360795009682,0.560521741365001
-4.93010439434395,-5.62931190226335,15.7532252715769,-0.830381925652234,0.0644786399585604,0.521353202631885
-4.8999697097553,-6.41366737599231,15.5702570830276,-0.88156052009335,0.0411828024827355,0.501447196466644
-4.87451389330508,-6.48810817623496,15.2967772064021,-0.865110820969469,0.0274663422980016,0.496334639450628
-4.85270951186126,-6.03761897283132,15.0550371018517,-0.822958718156735,0.0117336692903943,0.499069092542575
-4.81916143659408,-5.29389173771374,14.9223573595774,-0.812735164014672,-0.0156593979571234,0.495497978710961
-4.77173753625435,-4.85368321153057,14.8780165030645,-0.873459745552604,-0.0553172276529839,0.488309914405332
-4.74261015828169,-5.05955788711263,14.8601958848594,-1.01328381814686,-0.0968947913407032,0.480309850921763
-4.73684272905114,-6.05048074625717,14.7899272857875,-1.20316302031972,-0.132402652110083,0.479471730775431
-4.74710512532565,-7.52255549293904,14.6446980786409,-1.39885513867523,-0.156782863734631,0.483357195728835
-4.70927429611614,-9.06880615875951,14.4207772219289,-1.57026797425966,-0.177127988672946,0.495985278764725
-4.56683179141817,-10.2690515367688,14.1512068056696,-1.72084173420868,-0.204043396293787,0.517422418349448
-4.30959754459771,-10.9009972692065,13.8435907064555,-1.86467440692552,-0.2439181397788,0.554181961998336
-3.95937525385973,-10.8875034758919,13.4958994709786,-2.01164829450315,-0.297606885002324,0.618347076096804
-3.64237124784861,-10.5322208640832,13.1089145757237,-2.15663458217466,-0.347379320646345,0.698747491371643
-3.43298884341709,-10.1077120041238,12.6891300689169,-2.290763061245,-0.380197439260388,0.784151243428345
-3.36190475584485,-9.84061249585079,12.2488241987879,-2.40667605280765,-0.389072009586422,0.841656696837215
-3.37360679570117,-9.75376523689719,11.8229056165307,-2.50819250292711,-0.382645852332457,0.858642514645043
-3.39278417794578,-9.79050915365164,11.4383928025037,-2.5994238519222,-0.374692195948894,0.8294462203383
-3.43046515858779,-9.85251190641121,11.1150520672429,-2.68983650636394,-0.364897959796618,0.775797453623406
-3.46559593569006,-9.8751125408921,10.8503287322354,-2.78028380709798,-0.358231748799202,0.724437618821642
-3.5509401906246,-9.84136495700107,10.6277814275538,-2.87352184393608,-0.345710567944394,0.698483546528318
-3.65233077560229,-9.76958224304343,10.4287887877639,-2.96027489331659,-0.332544541169544,0.694777340793942
-3.75316648176113,-9.69367579082956,10.2316144104218,-3.03803891498928,-0.320217588068553,0.710616804963879
-3.79904226225772,-9.58072017763027,10.0195819985762,-3.09630173926088,-0.3175685523154,0.730876010534199
-3.79542391267446,-9.4035057495342,9.78736170976621,-3.14023700660883,-0.323115117533861,0.749086905712374
-3.7601479766575,-9.0881629866218,9.53934084758829,-3.16551317793381,-0.333716855081011,0.755700464237384
-3.70813069811736,-8.61711897302274,9.28767549851911,-3.18320772802664,-0.346554465347141,0.761539910992441
-3.64931987056541,-8.03297921889975,9.0373692738658,-3.19106128206299,-0.358931973904863,0.769452091218361
